,business_name,location,inspection_score,foursquare_id,foursquare_name
1456,AT&T - VENDING ROOM [145180],"(37.778382, -122.391151)",100.0,4bd2177d046076b055357371,AT&T Park
1457,AT&T - DOGGIE-SAUSAGE-/Room 2142 [145181],"(37.778382, -122.391151)",93.0,4bd2177d046076b055357371,AT&T Park
1458,AT&T - DOGGIE DINER room 3205 [145167],"(37.778382, -122.391151)",96.6666666667,4bd2177d046076b055357371,AT&T Park
1459,AT&T - BON APPETIT Room 3209 [145168],"(37.778382, -122.391151)",94.2,4bd2177d046076b055357371,AT&T Park
1460,AT&T - STORE ROOM WALK-IN BOX [145166],"(37.778382, -122.391151)",98.0,4bd2177d046076b055357371,AT&T Park
1461,S. F. Chowder A Chili Cart,"(37.80824, -122.410189)",95.0,4c1d3ec3b306c928cf4165b7,S.F. Chowder & Chili
1462,S. F. Gourmet Hot Dog Cart,"(37.80824, -122.410189)",82.7777777778,4db618841e7248d135c2b491,S.F. Gourmet Dogs
1463,AT&T - CABLE CAR BAR (PROMENADE) [146520],"(37.778382, -122.391151)",98.1666666667,4bd2177d046076b055357371,AT&T Park
1464,AT&T - CABLE CAR BAR (VIEW) [146519],"(37.778382, -122.391151)",95.2857142857,4bd2177d046076b055357371,AT&T Park
1465,Fun Food Partners - Aunt Fanny's,"(37.668824, -122.409411)",97.5,,
1466,BAYCO VENDING,"(37.7918832, -122.3988413)",100.0,4cb5a20ef6616dcb79b1d808,Bayco Vending
1467,J & J VENDING,"(37.908931, -122.0644932)",100.0,4a088d77f964a520e6731fe3,Leo J Ryan Memorial Park
1468,"RICO VENDING, INC","(37.7918832, -122.3988413)",100.0,52280c207e48e75ee4cde94e,Rico Vending / Monarch Service
1469,Glide Memorial Church,"(37.785096, -122.411651)",78.6363636364,4a882c71f964a520530520e3,Glide Memorial Church
1470,LAWTON ELEMENTARY SCHOOL,"(37.758013, -122.489596)",96.875,4c13ba79a1010f4790194b18,Lawton Alternative K-8 School
1471,ULLOA ELEMENTARY SCHOOL,"(37.737289, -122.499923)",96.8571428571,4afcb273f964a5202c2522e3,Ulloa Elementary School
1472,STEVENSON ELEMENTARY SCHOOL,"(37.748853, -122.492255)",98.8571428571,4ba11898f964a520579737e3,Stevenson Elementary
1473,GIANNINI MIDDLE SCHOOL,"(37.751406, -122.497233)",99.3333333333,4b8eea2cf964a520773e33e3,A.P. Giannini Middle School
1474,NEW SUNSET ELEMENTARY SCHOOL,"(37.750928, -122.499814)",94.0909090909,4b13f16ff964a520bb9a23e3,Sunset Elementary School
1475,KEY ELEMENTARY SCHOOL,"(37.758108, -122.502465)",100.0,4aa99bb0f964a5207c5420e3,Francis Scott Key School
1476,LINCOLN HIGH SCHOOL,"(37.747228, -122.481299)",98.5,4bad32acf964a52020383be3,Abraham Lincoln High School
1477,APTOS MIDDLE SCHOOL,"(37.730198, -122.466238)",99.0,4bc8d211b6c49c745a298d91,Aptos Middle School
1478,SLOAT ELEMENTARY SCHOOL,"(37.731868, -122.470957)",96.0,4af0763af964a52053dc21e3,Commodore Sloat Elementary School
1479,FLYNN ELEMENTARY SCHOOL,"(37.748264, -122.41197)",99.6666666667,4b6c4f95f964a520a92f2ce3,Leonard R Flynn Elementary School
1480,LOWELL HIGH SCHOOL,"(37.731027, -122.483578)",98.0,4ac41de1f964a520429e20e3,Lowell High School
1481,SUNNYSIDE ELEMENTARY SCHOOL,"(37.730307, -122.448801)",97.3333333333,4c69cab0b56e9c741f43be85,Sunnyside Elementary School
1482,JUNIPERO SERRA ELEMENTARY SCHOOL,"(37.736683, -122.421132)",100.0,4bf404fb706e20a129d1a898,Junipero Serra Elementary School
1483,ORTEGA ELEMENTARY SCHOOL,"(37.716156, -122.466248)",92.0,4bdf37926198c9b6dc5c16ff,Jose Ortega Elementary School
1484,SHERIDAN ELEMENTARY SCHOOL,"(37.714304, -122.459115)",97.5,4c7e6ebbd598a093c4b7c562,Sheridan Elementary School
1485,BALBOA HIGH SCHOOL,"(37.722067, -122.43983)",97.4285714286,4b9bfe0ff964a520523e36e3,Balboa High School
1486,DENMAN MIDDLE SCHOOL,"(37.721825, -122.442876)",94.2,4b970696f964a52013f434e3,James Denman Middle School
1487,MANN MIDDLE SCHOOL,"(37.753704, -122.420198)",97.0,4b74c449f964a520f0f02de3,Horace Mann Academic Middle School
1488,Zaida T. Rodriguez (ZTR) Annex Child Development Center,"(37.750243, -122.419293)",99.3333333333,,
1489,LICK MIDDLE SCHOOL,"(37.74949, -122.43175)",97.8333333333,4b62360bf964a520703c2ae3,James Lick Middle School
1490,FAIRMOUNT ELEMENTARY SCHOOL,"(37.740395, -122.425576)",99.6,4b4bd02bf964a5208ea826e3,Fairmount Elementary School
1491,ALVARADO ELEMENTARY SCHOOL,"(37.753684, -122.438696)",92.3333333333,4b4057e8f964a520cbb725e3,Alvarado Elementary School
1492,WEST PORTAL ELEMENTARY SCHOOL,"(37.7436078, -122.4646366)",94.3636363636,4c768381db52b1f7fb9b7bdc,West Portal Elementary School
1493,LAKESHORE ELEMENTARY SCHOOL,"(37.730637, -122.4861)",89.9,4cafa8ff562d224b61e70f88,Lakeshore Elementary School
1494,MISSION ED. CENTER ELEMENTARY,"(37.742294, -122.43104)",95.5714285714,4f6b8a21e4b0b54b07aec518,Mission Educational Center
1495,MIRALOMA ELEMENTARY SCHOOL,"(37.739266, -122.450227)",96.8571428571,4ba91440f964a52086093ae3,Miraloma Elementary School
1496,GLEN PARK ELEMENTARY SCHOOL,"(37.73322, -122.435998)",91.9,4e4c38d2ae60bb5012622589,Glen Park Elementary
1497,MOSCONE ELEMENTARY SCHOOL,"(37.756231, -122.412293)",96.0,4bed90d26e8c20a1978f7061,George Moscone Elementary School
1498,WEBSTER ELEMENTARY SCHOOL,"(37.760474, -122.396296)",94.75,4ada1e70f964a520a01e21e3,Daniel Webster Elementary School
1499,S.F. International High School,"(37.755257, -122.408455)",97.4285714286,4efb4fbf30f894d86be1d549,International High School
1500,GUADALUPE ELEMENTARY SCHOOL,"(37.710464, -122.434202)",98.0,4c69596b2c29d13a26ed0a41,Guadalupe School
1501,HILLCREST ELEMENTARY SCHOOL,"(37.729016, -122.419253)",91.7272727273,51de1ee1498ee3784e3b620e,Hillcrest Elementary School
1502,GEORGE WASHINGTON HIGH SCHOOL,"(37.777772, -122.492005)",98.8571428571,4b48a02ff964a520dc5026e3,George Washington High School
1503,LAFAYETTE ELEMENTARY SCHOOL,"(37.777603, -122.49649)",98.0,4b05bbccf964a520ebe122e3,Lafayette Elementary School
1504,Theodore Roosevelt Middle School,"(37.782383, -122.458926)",98.5,4be84d2c947820a197bbb4db,Roosevelt Middle School
1505,FRANK MCCOPPIN ELEMENTARY SCHOOL,"(37.778382, -122.462787)",100.0,4afa3e98f964a520831722e3,Frank McCoppin Elementary School
1506,RAP/HILLTOP School,"(37.7504466, -122.4096581)",96.0,4f996704e4b00ba712c37b28,Hilltop High School
1507,Presidio Middle School,"(37.780823, -122.490105)",97.0,4b895ae0f964a520542e32e3,Presidio Middle School
1508,Rosa Parks Elementary School,"(37.783604, -122.430141)",95.3333333333,4bfebd20c30a2d7f2dec0f1d,Rosa Parks Elementary School
1509,MCKINLEY ELEMENTARY SCHOOL,"(37.767231, -122.436377)",94.2222222222,4c089fbc340720a1f17c8393,McKinley Elementary School
1510,HARVEY MILK ELEMENTARY SCHOOL,"(37.759173, -122.436488)",91.6153846154,4b4bc816f964a5207ea726e3,Harvey Milk Civil Rights Academy
1511,ALICE FONG YU ELEMENTARY SCHOOL,"(37.759386, -122.469292)",94.375,4c93fd680341370410df6def,Alice Fong Yu Alternative School
1512,JEFFERSON ELEMENTARY SCHOOL,"(37.763543, -122.476332)",93.0,4cf3d8a08333224be8c8178e,Jefferson Elementary School
1513,GRATTAN ELEMENTARY SCHOOL,"(37.763842, -122.450513)",93.3333333333,4a92b1dff964a520641d20e3,Grattan School
1514,HOOVER MIDDLE SCHOOL,"(37.745374, -122.470308)",87.4,4b19c76ff964a52004e423e3,Herbert Hoover Middle School
1515,CLARENDON ELEMENTARY SCHOOL,"(37.751552, -122.456517)",89.5833333333,4b6b007cf964a520c7eb2be3,Clarendon Elementary School
1516,John Muir Elementary School,"(37.774046, -122.429076)",96.0,4bfc4a5dd6f2c9b6bafb4ec8,John Muir Elementary School
1517,Ida B Wells Continuation High School,"(37.775443, -122.433977)",100.0,4beee020e8c3c928b44a9992,Ida B. Wells High School
1518,NEW TRADITIONS ALTERNATIVE SCHOOL,"(37.774333, -122.450327)",92.6666666667,4bf416fecad2c928ee7e9b99,New Traditions Elementary School
1519,Zaida T. Rodriguez (ZTR) Child Development Center,"(37.749837, -122.418255)",100.0,,
1520,ROOFTOP SCHOOL,"(37.754685, -122.443967)",94.4,4b213a10f964a5208d3824e3,Rooftop School
1521,CARVER ELEMENTARY SCHOOL,"(37.732408, -122.386391)",98.6666666667,4bd601df637ba593ec73f770,Carver School
1522,RAOUL WALLENBERG HIGH SCHOOL,"(37.780133, -122.445864)",99.6,4a92fd71f964a520681e20e3,Raoul Wallenberg Traditional High School
1523,Gateway High/Kip Schools,"(37.783427, -122.437747)",91.4545454545,,
1524,SOTA (SCHOOL OF THE ARTS),"(37.745674, -122.45085)",91.25,45897ebdf964a520de3f1fe3,Ruth Asawa San Francisco School of the Arts
1525,Sanchez School,"(37.76395, -122.430767)",92.8181818182,4bf072113a15d13ab0923e9f,Sanchez Elementary School
1526,DREW ELEMENTARY SCHOOL,"(37.731736, -122.393522)",97.6,4b6c4f95f964a520a92f2ce3,Leonard R Flynn Elementary School
1527,BURTON HIGH SCHOOL,"(37.720656, -122.405108)",96.8571428571,4c081253ffb8c9b651ad6761,Phillip & Sala Burton Academic High School
1528,June Jordan,"(37.719719, -122.425581)",99.6666666667,4beacba7a9900f47beeb1640,June Jordan School For Equity
1529,MARTIN L. KING MIDDLE SCHOOL,"(37.728088, -122.404921)",100.0,4d55dc1ba05c3704a445be87,Martin Luther King Middle School
1530,VISITACION VALLEY MIDDLE SCHOOL,"(37.714428, -122.411433)",95.4545454545,4bd0f321b221c9b6a5d5d4d0,Visitacion Valley Middle School
1531,TAYLOR ELEMENTARY SCHOOL,"(37.7273231, -122.4073587)",97.8333333333,4bd8862035aad13ab01891f3,ER Taylor Elementary School
1532,KING ELEMENTARY SCHOOL,"(37.753196, -122.39939)",93.1111111111,4a9f1d45f964a520913c20e3,Starr King Elementary
1533,MALCOLM X ELEMENTARY SCHOOL,"(37.733741, -122.380619)",98.3333333333,4e9227338b81592e62306b25,Malcolm X Arts And Academics Magnet School
1534,LONGFELLOW ELEMENTARY SCHOOL,"(37.710459, -122.447713)",92.1,4b672376f964a520293d2be3,Longfellow Elementary School
1535,VISITACION VALLEY ELEMENTARY SCHOOL,"(37.712531, -122.4101641)",97.1428571429,4b81d1cdf964a520c7bf30e3,Visitacion Valley Elementary
1536,CARMICHAEL ELEMENTARY SCHOOL,"(37.776948, -122.406342)",94.0,4c914ecc1adc370480ff2ed1,Bessie Carmichael Elementary School
1537,CHAVEZ ELEMENTARY SCHOOL,"(37.754805, -122.415376)",94.3,4bab67a2f964a520d0a63ae3,Cesar Chavez Elementary School
1538,REVERE ELEMENTARY SCHOOL,"(37.737336, -122.4131513)",99.6666666667,4b7f4b16f964a520812530e3,Paul Revere Elementary
1539,HARTE ELEMENTARY SCHOOL,"(37.718746, -122.389105)",98.1666666667,4d49ee8c4509721ef04a29b0,Bret Harte Elementary School
1540,THURGOOD MARSHALL HIGH SCHOOL,"(37.7359038, -122.4017965)",92.0909090909,4b89728ff964a520293732e3,Thurgood Marshall High School
1541,CLAIRE LILIENTHAL SCHOOL-MADISON CA,"(37.786808, -122.458014)",94.0,4bbf42edb083a593ac15a3e9,Claire Lilienthal Elementary School
1542,Francisco Middle School,"(37.804368, -122.411617)",96.25,4be2fbae21d5a59343d91711,Francisco Middle School
1543,Chinese Education Center Elementary School,"(37.794909, -122.404114)",100.0,4c116198d917c928dda0b562,Chinese Education Center Elementary School
1544,Jean Parker Elementary School,"(37.802479, -122.411234)",97.6666666667,4ba38cd7f964a5207a4638e3,Jean Parker Elementary
1545,Gordon J Lau Elementary School,"(37.794008, -122.408734)",98.6666666667,4cc0c05b6ad3a143ea5dd7de,Gordon J Lau Elementary
1546,Spring Valley Elementary School,"(37.794434, -122.418857)",95.75,4b8319c6f964a520acf730e3,Spring Valley Elementary School
1547,Redding Elementary School,"(37.789753, -122.419277)",97.4285714286,4d9b30829298b1f7d5a45138,Redding Elementary School
1548,Bryant Elementary School,"(37.751776, -122.404626)",97.1428571429,4e395a0b887777123dd1e055,Bryant Elementary School
1549,O'CONNELL HIGH SCHOOL,"(37.75962, -122.414674)",99.0,4bcf82f077b29c74b0418982,John O'Connell High School
1550,FILIPINO ED. CTR ELEMENTARY SCHOOL,"(37.780295, -122.400308)",94.4444444444,4b68bc16f964a520ea892be3,Bessie Carmichael Middle School/Filipino Education Center
1551,MISSION HIGH SCHOOL,"(37.761425, -122.427293)",90.3,4b1d3d25f964a520770d24e3,Mission High School
1552,CLEVELAND ELEMENTARY SCHOOL,"(37.720765, -122.429004)",100.0,4ecc305bb8f7782ab8ad3223,Cleveland Elementary School
1553,SAN FRANCISCO COMMUNITY ELEM.SCHOOL,"(37.725657, -122.432348)",98.6666666667,4baba4e1f964a5203fbc3ae3,San Francisco Community School
1554,Downtown High School,"(37.761354, -122.404146)",95.25,4b6a47d0f964a52094d02be3,Downtown High School
1555,BRET HARTE CHILDREN'S CENTER,"(37.718375, -122.390006)",97.3333333333,4f9eb378e4b033ffd592b2b4,Bret Harte Child Development Center
1556,MONROE ELEMENTARY SCHOOL,"(37.725199, -122.430106)",98.1666666667,4b9a77f6f964a52005b835e3,Monroe Elementary School
1557,Garfield Elementary School,"(37.801794, -122.406534)",98.0,4c0d651d98102d7fc91ce206,Garfield Elementary School
1558,Galileo High School,"(37.803347, -122.424084)",92.4166666667,4dda0cda814d52408626ce1f,Galileo Academy George White Field
1559,Yick Wo Elementary School,"(37.801964, -122.416254)",97.3333333333,4c093c27340720a1a56c8493,Yick Wo Elementary School
1560,MARINA MIDDLE SCHOOL,"(37.801776, -122.43641)",94.0,4b6324bef964a5201e662ae3,Marina Middle School
1561,LILIENTHAL ELEMENTARY SCHOOL,"(37.803537, -122.443547)",92.3333333333,4bbf42edb083a593ac15a3e9,Claire Lilienthal Elementary School
1562,SHERMAN ELEMENTARY SCHOOL,"(37.798243, -122.426167)",92.2857142857,4bd2009b41b9ef3b8b1bfde5,Sherman Elementary
1563,ARGONNE ALTERNATIVE ELEMENTARY SCHO,"(37.775155, -122.476785)",100.0,4bba017db35776b0cf62ca01,Argonne Elementary School
1564,ST CHARLES SCHOOL,"(37.762074, -122.416107)",91.6363636364,4e9a2509be7bc875aa63798e,St. Charles Borromeo Church
1565,SAN FRANCISCO DAY SCHOOL,"(37.777988, -122.446877)",99.0,4b85e7cef964a520c97831e3,San Francisco Day School
1566,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,"(37.727337, -122.45245)",81.2941176471,4b5f75dcf964a520aabb29e3,Archbishop Riordan High School
1567,"SAN FRANCISCO SCHOOL, THE","(37.732518, -122.411648)",98.1666666667,4c50573d1886c9b6af188b28,The San Francisco School
1568,CORNERSTONES ACADEMY,"(37.729108, -122.418728)",92.5333333333,4fb59a0fe4b0f8fec7b6e83e,Cornerstone Academy
1569,ST GABRIEL SCHOOL,"(37.739514, -122.499046)",100.0,4c75450008dcef3bd2c81ccf,St. Gabriel School
1570,HAMLIN,"(37.794608, -122.432474)",84.8333333333,4b26a1dbf964a520b17e24e3,The Hamlin School
1571,Sts. Peter & Paul School,"(37.801278, -122.410384)",94.125,53b06bec498e513b904a09c5,Sts. Peter & Paul Orthodox Church
1572,EPIPHANY ELEMENTARY,"(37.715985, -122.434402)",95.3333333333,4ace9a2cf964a52061d120e3,Church of the Epiphany
1573,Notre Dame des Victoires,"(37.791393, -122.406497)",98.3333333333,4abe8eb5f964a520798e20e3,Église Notre-Dame-des-Victoires
1574,BRANDEIS-HILLEL DAY SCHOOL,"(37.713935, -122.475282)",92.8333333333,4fa9b2d0e4b02a5ef2e349a0,Brandeis Hillel Day School
1575,LICK-WILMERDING HIGH SCHOOL,"(37.722933, -122.448971)",90.6153846154,4b6dda3df964a520d1952ce3,Lick Wilmerding High School
1576,ST. THOMAS MORE,"(37.712259, -122.47308)",94.6666666667,4b664cc4f964a520f81c2be3,St. Thomas More Catholic Church
1577,IMMACULATE CONCPTION ACADEMY,"(37.751923, -122.423558)",96.8,4c0aa145a1b32d7f9fac99f0,Immaculate Conception Academy
1578,ST PETER'S PARISH SCHOOL,"(37.751678, -122.41)",97.0,4c9ab22a292a6dcb8d76d176,St. Peter's Catholic School
1579,SF CHRISTIAN DAY SCHOOL,"(37.709896, -122.448082)",95.875,,
1580,ST. THOMAS THE APOSTLE,"(37.775573, -122.499709)",98.2857142857,4c01cbd627dcc928ab2fe152,St Thomas The Apostle
1581,ST. JOHN'S SNACK BAR,"(37.735264, -122.437679)",94.6,4d041fa4e350b60c75748142,St John School
1582,ST. ANNE,"(37.763403, -122.471582)",92.6,4a46835df964a520ffa81fe3,St. Anne of the Sunset Church
1583,ST VINCENT DE PAUL,"(37.795882, -122.43789)",93.625,4af8f69ff964a520b41022e3,St. Vincent de Paul Catholic Church
1584,HILLWOOD SCHOOL,"(37.793364, -122.439834)",96.0,4e67e6d7a809802675871f9e,Hillwood Academic Day School
1585,Mother Goose School,"(37.783013, -122.488126)",91.7142857143,4af39299f964a520afee21e3,Mother Goose School
1586,EUREKA LEARNING CENTER,"(37.754988, -122.436685)",100.0,44425fa7f964a52048321fe3,Eureka Valley Playground & Recreation Center
1587,St. Ignatius,"(37.749624, -122.495556)",96.3333333333,4da63d734df0c49b03124804,St. Ignatius Weight Room
1588,Chinese Hospital,"(37.795663, -122.409173)",100.0,4b60715df964a5203fe629e3,Chinese Hospital 東華醫院
1589,EDEN VILLA-SAN FRANCISCO,"(37.782418, -122.448764)",100.0,5805472838fa925140e78f74,Harbor Villa Restaurant
1590,"Heritage, The","(37.802798, -122.431547)",95.2,4df47bc318386ecb4e343acc,The Heritage Senior Living
1591,DAVIES MEDICAL CENTER,"(37.7686681, -122.4354274)",91.6,51840f30498e44425b7d97e5,Bank Of America ATM (Davies Medical Center)
1592,RICHMOND SENIOR CENTER - 3RD FLOOR,"(37.779943, -122.486199)",98.4,4f318b8ce4b0d510f49260ce,Richmond Senior Center
1593,ST. JOHN OF GOD SENIOR MEALS PROGRA,"(37.764408, -122.461978)",93.5,,
1594,RICHMOND YMCA SENIOR CENTER,"(37.781253, -122.477265)",97.3333333333,4f318b8ce4b0d510f49260ce,Richmond Senior Center
1595,SF Adult Day Services,"(37.713253, -122.454822)",99.5,4dd2db1ed22d4d4d40810330,Adult Day Services
1596,Presentation Adult Day Health,"(37.785033, -122.411458)",97.3333333333,56a6b97d498e1c6567dc185e,Stepping Stone Adult Day Health
1597,SF Senior Center at Aquatic Park Meals Program,"(37.806258, -122.423704)",94.4,,
1598,San Francisco Senior Center Downtown Branch,"(37.785789, -122.412648)",99.3333333333,4b9e7997f964a52023e736e3,san francisco senior center
1599,Golden Gate Day Health (St. Anthony),"(37.781568, -122.416373)",100.0,5283d0f711d2324bc0770408,121 Golden Gate / St Anthony Mercy Apts
1600,Curry Senior Center,"(37.782703, -122.414527)",83.0,4df10c70d16486e86e53144b,Curry Senior Center
1601,MISSION YMCA SENIOR MEALS PROGRAM,"(37.732292, -122.427831)",97.3333333333,,
1602,RUSSIAN AMERICAN COMMUNITY SVC,"(37.780768, -122.449974)",96.5,,
1603,SELF-HELP FOR THE ELDERLY,"(37.780174, -122.481229)",100.0,527e861711d24f3405fafc47,Self Help For The Elderly
1604,On Low Wui Senior Center,"(37.791586, -122.408452)",98.6666666667,4d71335546142c0fb62c0a91,OnLok 30th Street Senior Center
1605,STONESTOWN FAMILY YMCA (SR. ANNEX),"(37.730576, -122.47588)",95.6666666667,4b7eade5f964a520cdf82fe3,Stonestown YMCA
1606,CENTRO LATINO DE SAN FRANCISCO,"(37.766618, -122.421263)",92.3333333333,4e9f8550775ba9493a29463c,Centro Latino de San Francisco
1607,The Salvation Army,"(37.754397, -122.420915)",92.8,49f79500f964a520bb6c1fe3,The Salvation Army
1608,Mission Neighborhood Centers,"(37.761007, -122.418215)",96.0,507b09c9e4b0459b7725db07,Mission Neighborhood Center
1609,PRESIDIO GATE APARTMENTS,"(37.798558, -122.446784)",96.8,50aeaf53e4b05083bec4c672,Presidio Gate Apartments
1610,JOSEPH LEE RECREATION CENTER,"(37.735232, -122.389694)",100.0,4af655e3f964a5201e0322e3,Joseph Lee Recreation Center
1611,Salvation Army Cen. Corps / Sr. Act. Ctr,"(37.781307, -122.400338)",91.2857142857,,
1612,BAYVIEE HUNTER Pt. ADULT DAY HE,"(37.73241, -122.383559)",96.3333333333,4f732d0de4b00743451263d6,Bayview/Hunters Point Adult Day Health Center
1613,Self-Help For The Elderly - Lady Shaw Senior Center,"(37.796857, -122.411899)",98.5,568d5e3a498edaec23486962,Self-Help for the Elderly San Mateo Center
1614,On Lok Senior Day Health Service,"(37.797883, -122.410374)",93.5555555556,,
1615,Sunset Senior Center,"(37.738334, -122.497977)",97.6,4aca8a43f964a5204ac220e3,Sunset Recreation Center
1616,Telegraph Hill Senior Meals Program,"(37.802918, -122.412494)",94.0,,
1617,"On Lok Senior Health Services, Inc","(37.788823, -122.419047)",91.5714285714,,
1618,HAMILTON SENIOR CENTER,"(37.7845654, -122.4352973)",96.0,4aeb617af964a52090c121e3,Hamilton Recreation Center
1619,3RD BAPTIST FELLOWSHIP HALL,"(37.778233, -122.434677)",100.0,,
1620,KIMOCHI HOME,"(37.786944, -122.426377)",99.0,51ab917a498eb1a56e0c4ed8,Victorian Home Walking Tour
1621,POTRERO HILL NEIGHBORHOOD House,"(37.758134, -122.400926)",100.0,4a54011ff964a520eeb21fe3,Potrero Hill Neighborhood House
1622,KIMOCHI INC,"(37.786428, -122.430883)",88.0909090909,4daa000d93a04642f0759f5c,Kimochi Teriburger
1623,ALEXIS APARTMENTS SR. MEALS PROGRAM,"(37.7810747, -122.4037422)",98.0,,
1624,Woolf House Senior Center,"(37.783037, -122.402952)",92.2857142857,50f328d7e4b085d57df8ede1,Open House Senior Center
1625,FRANCIS OF ASSISI SENIOR MEALS PROG,"(37.768904, -122.424466)",98.6666666667,,
1626,CASTRO SENIOR CENTER,"(37.760317, -122.437185)",94.0,4e38768f483b6aaecd5929dc,The Castro Center For Physical Health
1627,SAN FRANCISCO FOOD BANK,"(37.755098, -122.392975)",96.0,4a8b8b12f964a5209a0c20e3,San Francisco Food Bank
1628,Castro Street Chevron,"(37.762857, -122.434755)",96.0,53cdcc71498ec30558beeb59,Castro Street & 18th Street
1629,CHEVRON #1768,"(37.781193, -122.458519)",100.0,4adbdf7ef964a520f02a21e3,Chevron
1630,CLAY THEATRE,"(37.790494, -122.434174)",92.5,49d6faeaf964a520165d1fe3,Clay Theatre
1631,CHRISTA MARKET,"(37.788638, -122.442217)",92.8,4a654e75f964a5207bc71fe3,Christa Market
1632,POTRERO TERRACE MARKET,"(37.754882, -122.39879)",97.3333333333,4abd6a1ef964a5202b8a20e3,Potrero Market
1633,HWA LEI MARKET,"(37.774722, -122.406761)",81.6923076923,4cd5c1ee89eb6dcba8172b1e,Hwa Lei Market
1634,AKRON MEAT MARKET,"(37.758813, -122.415221)",94.0,4e17874552b123a586cdf60e,Akron Market
1635,J C Market,"(37.795788, -122.408834)",80.4090909091,4fff4ac0e4b0302c9bdaeb8d,J C Market
1636,New Ocean Seafood & Produce,"(37.795788, -122.408834)",83.8181818182,4f3231b619836c91c7bf697d,Ocean Seafood
1637,House of Coffee,"(37.754058, -122.481201)",98.0,4ac90c72f964a5204bbe20e3,House of Coffee
1638,STARBUCKS,"(37.777053, -122.416939)",96.4,49bee717f964a520f3541fe3,Starbucks
1639,GLADSTONE MARKET,"(37.783186, -122.41882)",82.0,4b72da80f964a520998b2de3,Gladstone Market
1640,T & L FOOD MARKET,"(37.783661, -122.414341)",69.0,4bd2177d046076b055357371,AT&T Park
1641,HIEP-THANH MARKET,"(37.784598, -122.417757)",69.1111111111,4bea13bd61aca593c56b8300,Hiep-Thanh Market
